	sentiment	review
2276	0	PLEASE READ THE FOLLOWING PRIVACY POLICY, FOR INFORMATION REGARDING THE WAYS YOUR PERSONAL INFORMATION MAY BE PROCESSED, CAREFULLY. WHEN YOU USE THE APP, YOU ACKNOWLEDGE THAT YOU HAVE READ, UNDERSTOOD, AND AGREE TO BE BOUND BY THESE TERMS. BY ACCESSING OR USING THE APP, YOU AGREE TO PROCESSING OF YOUR PERSONAL DATA WHICH IS PROVIDED TO US IN LINE WITH THE TERMS OF THIS PRIVACY POLICY.
4778	1	Users in the EU have the right to object to Uber's processing of personal data, including for marketing purposes based on profiling and/or automated decision making. Uber may continue to process your information notwithstanding the objection to the extent permitted under GDPR.
1204	1	Users in the EU also have the right to file a complaint relating to Uber's handling of your personal information with the Autoriteit Persoonsgegevens, the Dutch Data Protection Authority. Their contact information is as follows:Autoriteit PersoonsgegevensPostbus 93374
3344	1	When you delete your account, we delete things you have posted, such as your photos and status updates, and you won't be able to recover that information later. Information that others have shared about you isn't part of your account and won't be deleted. If you don't want to delete your account but want to temporarily stop using the Products, you can deactivate your account instead. To delete your account at any time, please visit the Facebook Settings and Instagram Settings.
615	0	to provide news and information about the App we think will be of interest to you;
5012	1	Right to File Complaint:  You have the right to lodge a complaint about Company’s practices with respect to your Personal Data with the supervisory authority of your country or EU Member State.
2030	0	The information you submit to our Services is collected and used by Ubisoft as set out in this Privacy Policy. In addition, Ubisoft may use the submitted information to send you advertising or promotional materials, including information about special rebates, promotional offers and other events of interest in accordance with your choices. We also use your personal information for our internal marketing and demographic studies, so we can constantly improve the Services we provide you and to better meet your needs. Additionally, Ubisoft may use your personal information outside of its Services to provide you with products, services or advertisements we believe may be of interest to you.
1828	1	Accessing, Updating or Removing your Information
3597	0	Your rider rating is available in the main menu of the Uber rider app.
4507	1	Right to rectification and erasure
3904	1	If you are unable to access such personal information through the above-mentioned path, you can contact us via[Settings-Feedback and Suggestions].
733	1	You have the right to access your Personal Information. This includes the right to be informed whether or not your Personal Information is being processed, what Personal Information is being processed, and the purpose of the processing. You also have a right, upon your request, to access information about any evaluation or assessment of the balancing test we are required to conduct when we process your Personal Information based on our legitimate interest. Furthermore, you have the right to rectify or add your Personal Information if such Personal Information is inaccurate or incomplete.As soon as we become aware of any inaccurate information being processed, we will always rectify such Personal Information without undue delay and notify you accordingly. If you have created a DoubleUGames account, you can access, change and delete some of the Personal Information provided on your profile by logging into your DoubleUGames account.
2054	0	If you purchase any premium services while using Topface, we will process your payment information and securely store it to prevent fraud, as well as for audit and / or tax purposes. In accordance with the data protection law, we need to collect and process these payment data in order to fulfill our obligations to you; the preservation of this data is justified by our legitimate interests set out above.
4897	0	The Company asks for permission to access the stored data or functions within a Member’s mobile device when the Members use the Service through a mobile application. When required, the Company asks for such permission in the form of either access that is necessary no matter what to provide the Service and access that is not, which can later be changed by the Member through the “Settings” option on their mobile device.
4342	1	When you delete the information from our services, we may not immediately delete the corresponding information in the backup system, but will delete such information when the backup is updated.
1562	0	LONG TECH NETWORK LIMITED believes it is necessary to share information in order to investigate, prevent, or take action regarding illegal activities, suspected fraud, situations involving potential threats to the physical safety of any person, violations of LONG TECH NETWORK LIMITED's terms of use, or as otherwise required by law.
713	0	Please note that Level Eight may provide links to other games and websites that are operated and hosted by third parties who may have their own information collection practices. Those other games and websites are governed by their own privacy policies, which may be substantially different from Level Eight’ policies. Visitors to other games and websites are encouraged to review the privacy policies and information collection practices of those websites.
790	0	We ask for and collect the following personal information about you when you use the App. This information is necessary for the adequate performance of the contract between you and us. Without such information it is impossible to provide complete functionality of the App all perform the requested services.
5240	0	Online advertisers or third parties share information with us to measure or improve the performance of ads on Pinterest, or to figure out what kinds of ads to show you. This includes information about your visits to an advertiser's site or purchases you made from them, or information about your interests from a third party service, which we might use to help show you ads. Learn more about the types of information advertisers or other third parties share with us.
1843	0	PLEASE READ THE FOLLOWING PRIVACY POLICY, FOR INFORMATION REGARDING THE WAYS YOUR PERSONAL INFORMATION MAY BE PROCESSED, CAREFULLY. WHEN YOU USE THE APP YOU ACKNOWLEDGE THAT YOU HAVE READ, UNDERSTOOD, AND AGREE TO BE BOUND BY THESE TERMS. BY ACCESSING OR USING THE APP, YOU AGREE TO PROCESSING OF YOUR PERSONAL DATA WHICH IS PROVIDED TO US IN LINE WITH THE TERMS OF THIS PRIVACY POLICY.
4715	1	You can withdraw your consent to cookies on our website at any time. Please note that such withdrawal may mean that you will no longer have access to all the functions offered by our website as explained in the COOKIES section of this Privacy Policy.
1580	0	Facebook Analytics (Facebook, Inc.) https://www.facebook.com/about/privacy/
5462	1	request that we delete all personal data we process about you if those data are no longer necessary for the purposes for which they were collected.
2334	0	Personal Data collected: Usage Data and various types of Data as specified in the privacy policy of the service.
4940	0	Trip.com collects some information about you automatically. Specifically:
4188	1	You have rights about how your personal information is used, which can vary depending on where you live. If you have any questions, please contact us at support@nordeus.com.
5364	1	We want to make sure that your personal information is accurate and up to date. You may ask us to correct or remove your personal information by contacting us at netmarbles@igsinc.co.kr. You may also update your account information by logging into your account.
1016	0	We use SSL protocol. Merchant will not sell, purchase, provide, exchange or in any other manner disclose Account or Transaction data, or personal information of or about a Cardholder to anyone, except, it’s Acquirer, Visa/Mastercard Corporations or in response to valid government demands.
1521	1	Your Rights. Subject to EU law, you have the following rights in relation to your Personal Data:Right of access: If you ask us, we will confirm whether we are processing your Personal Data and, if so, provide you with a copy of that Personal Data along with certain other details. If you require additional copies, we may need to charge a reasonable fee.
2933	1	Please note that if we cannot identify and guarantee who you are, we might ask you to provide us with additional information or log into your DoubleUGames account if possible. Please note that we will not delete any Personal Information if we are unable to verify that you are their rightful owner. We will however always use our best effort to help you out.
3764	1	5.3 Deleting Your Personal Information
1821	1	You have the right to receive your Personal Data that you have provided to us in a structured, commonly used and machine-readable format and have the right to transmit those data to another controller without hinderance if the processing is based on consent or contract performance, sin accordance with Article 20 of the GDPR.
1541	0	In addition, we create a unique user ID to track your use of our Service. We do not use your ID and information related to it outside the scope of the game with which it is associated.
138	1	Furthermore, you have the right to obtain a copy of the personal data undergoing processing. Please note that the access may be restricted due to intellectual property or trade secrets.
2613	0	Additionally, if you make a payment using a credit or debit card through the Services, your Personal Information will be collected by a third-party payment provider and not by us. If you make a payment via PayPal, or in the Apple App Store or Google Play Store, payments are processed by those third parties, and will be subject to the third party’s privacy policy, rather than this Privacy Policy.
2253	0	  8. Questions about the Privacy Policy
2264	0	We will only collect and process Information about you where we have lawful bases. Lawful bases include consent (where you have given consent), contract (where processing is necessary for the performance of a contract with you (e.g. to deliver the Services you have requested)) and “legitimate interests”.
1232	1	You may also submit questions, comments or complaints to Uber's Data Protection Officer.
641	0	3. Survey
4948	0	Chatous is not in the business of selling your information. We consider this information to be a vital part of our relationship with you. There are, however, certain circumstances in which we may share your Personal Data with certain third parties without further notice to you. We may share your Personal Data with companies that provide services to us, including outside vendors, contractors, or agents who help us manage our business activities. Such entities only use your information in accordance with this Privacy Policy and for no other purpose than to provide us with necessary services. Chatous may disclose Personal Data if required to do so by law or under the good faith belief that such action is necessary to comply with state and federal laws (including, without limitation, U.S. copyright or trademark laws) or respond to a court order, subpoena, judicial or other governmental requirement or warrant in a manner required by the requesting entity. Chatous also reserves the right to disclose Personal Data that we believe, in good faith, is appropriate or necessary to take precautions against liability; enforce our Terms of Service; protect Chatous from fraudulent, abusive, or unlawful uses; to initiate, render, bill and collect for amounts owed to Chatous; to investigate and defend ourselves against third-party claims or allegations; to assist government enforcement agencies; to protect the security or integrity of the Site; or to protect the rights, property, or personal safety of Chatous, our Users, or others. As we develop our business, we might sell or buy businesses or assets. In the event of a corporate sale, merger, reorganization, dissolution or similar event, Personal Data may be part of the transferred assets. Chatous may also share your Personal Data with our Related Companies for purposes consistent with this Privacy Policy.
4885	1	Changing or Removing Account Information
3375	0	When posting on Medium, you may not embed a form that allows submission of personal information by users. You must link offsite to a page that allows such submissions by users, and that page’s appearance must be distinct enough from Medium to ensure it does not cause confusion among users over to whom they are submitting personal information. Failure to do so may lead Medium to disable the post or take other action to limit or disable your account.
333	1	If you have any questions regarding this Privacy Policy or if you wish to access or correct your Personal Data, you may send your request to DataProtection.AE@aliexpress.com (for AliExpress.com users) or DataProtection@service.alibaba.com (for Alibaba.com users).
260	1	We want you to be in control of your information, so we have provided you with the following tools:
4531	1	Data will be deleted if you (a) revoke your consent to the storage (b) Data is not needed to fulfill the user contract concerning the Services anymore, or (c) the storage is or becomes legally impermissible. A deletion request does not affect Data, if the storage is legally necessary, for example for accounting purposes.
342	1	3. Right of rectification: if the data held is inaccurate, you have the right to have it corrected.
5224	0	"Ubisoft collects your personal information when you register with us for our products, use the Ubisoft websites, videogames, mobile applications, online store or other services (""Services"") or otherwise contact us online. We use this personal information to: provide you the products or Services you have requested; create your user profile; to send you information about our products or Services and your registration; when you agree, to send you marketing information; and to respond to your correspondence."
5245	1	Right to rectify your personal information:  you can request that we update, block or delete your personal data, if the data is incomplete, outdated, incorrect, unlawfully received or no longer relevant  for the purpose of processing
1539	1	You have the right to lodge a complaint with a supervisory authority if you think that the processing of Data infringes applicable law, especially the GDPR.
1706	1	When you request deletion of your personal data, we will use reasonable efforts to honor your request. In some cases we may be legally required to keep some of the data for a certain time; in such event, we will fulfill your request after we have complied with our obligations.
1233	0	A new version of the Policy comes into force upon posting on the Overmobile website unless otherwise stipulated by this new version of the Policy.
4423	0	 posting photos
3437	1	If you are in the EEA, you have a right to (subject to a limited number of exceptions): (i) request access to and rectification or erasure of your personal information; (ii) obtain restriction of processing or to object to processing of your personal information; and (iii) ask for a copy of your personal information to be provided in a digital format. You also have the right to lodge a complaint about the processing of your personal information with your local data protection authority in the EEA. To exercise this right please contact us by email at: game.logo.word.guessing.puzzle@gmail.com.
4449	0	We collect technical information about your device that are necessary for you to use our App and additional technical data that enables us to maintain and analyze the functioning of the App, to personalize the content of the App, and to display advertisements. Such information includes amongst others the type of device(s) you are using to play our Apps, persistent identifiers, such as IP address, device identifiers, ad identifiers, unique user ID specific for our Apps, and the country or region that you are playing in.
2984	1	How do we respond to legal requests or prevent harm?
946	0	6.1. We may  transfer and maintain on our servers or databases some of your personal information outside the European Economic Area (EEA) including in Russia.
4967	0	You may choose to delete cookies or other tracking mechanisms on your browser anytime you want through your browser's settings. You may also choose to have non-essential cookies (and similar technologies) not used by us when you access and use UCWeb Services by amending your settings at your browser's settings (if applicable).
848	0	In the event of contact with our technical department, we can process other information that we will need, in order to provide you with technical assistance, in particular data collected in crash logs, from your device or the technical parameters of the equipment you use to use the Services.
967	1	If you find an error in your personal information processed by us, you have the right to require us to correct or supplement the personal information. You can submit an application to correct or supplement the personal information through the approach specified in Clause '(5.1) Accessing Your Personal Information' in this section.
2690	0	Please see Uber's Guidelines for Law Enforcement Authorities for more information.
488	1	You can request a copy of the information that we hold about you. If you would like a copy of some or all of your personal information, please submit your request in writing at Customer Center or by e-mailing us at netmarbles@igsinc.co.kr.
1210	1	We respond to all requests we receive from individuals wishing to exercise their data protection rights in accordance with applicable data protection laws.
4952	1	You can make these requests by contacting Uber here.
263	0	To comply with our obligations under applicable Laws and to regulators in jurisdictions where we and members of our group are based Necessary to comply with a legal or regulatory obligation
1511	0	enhance the safety and security of our products and services.
89	0	There are three basic ways we collect information:Information you choose to give us
4838	0	Whatever the activity may be, we will only collect personal information to the extent deemed reasonably necessary to fulfil your requests and our legitimate business objectives.
3212	0	3.4. As part of maintaining and administrating the Services we use the information to analyse user activity and ensure that rules and terms of use for the Services are not violated.
1213	0	On our apps, these third-party advertising companies will collect and use your data to provide you with targeted advertising that is relevant to you and your preferences with your consent. You can control and withdraw your consent at any time by visiting the game settings page of our apps
1189	0	1. Non-personal Data
4134	0	4(D) Enforce our Terms, Agreements or Policies
1000	0	Business Transfers. If we are involved in a merger, acquisition, or sale of all or a portion of our assets, your information may be transferred as part of that transaction, but we will notify you (for example, via email and/or a prominent notice on our website) of any change in control or use of your Personal Information or Files, or if either become subject to a different Privacy Policy. We will also notify you of choices you may have regarding the information.
2744	0	Last updated: 2nd July 2019
2489	0	"Alibaba.com (the ""Platform"") is a B2B platform which connects and facilitates sales and purchases of products and/or services between suppliers (or ""Sellers"") and buyers (or ""Buyers""). The Platform is for business to business transactions and therefore is only made available for use by businesses and not for individual or personal use.  "
37	0	We do not collect information from children under 13
1533	0	You may opt-out of receiving promotional emails from us by following the instructions in those emails by emailing us with the contact information provided in this policy.  If you opt-out, we may still send you non-promotional emails, such as emails about your accounts or our ongoing business relations.
1795	1	When your personal information that is processed automatically you may object to such processing in some circumstances. Where your personal information is processed for direct marketing purposes, you may ask to cease processing your data for these direct marketing purposes. In order to exercise your right please contact the third-party services listed in the Section IV of this Privacy Policy to learn how you can object to processing your data. Most of them have clear instructions on their privacy pages, functional API or other options.
695	1	Furthermore, you have the right to have your personal data erased where one of the following grounds applies, see Article 17 of the GDPR:the personal data are no longer necessary in relation to the purposes for which they were collected or otherwise processed,
1209	0	We may also share your personal information when we determine that it is reasonably necessary  (i) to comply with any legal obligation, (ii) to enforce or apply our terms and conditions and/or any other agreement with you; or (iii) to protect the rights, property, or safety of us, our users, or others; or (iv) for other purposes as we reasonably believe are permitted by law or regulation.
1796	0	2. How We Use Data
1983	0	When you play one of our games, DianDian collects and stores certain personal information and non-personal information that you provide directly or through third party sources that is offering our game(s); In addition, your web browser or client software may transmit certain geographic information or information regarding your computer (capabilities, game data processing, etc.) to DianDian. Certain information regarding your game play, such as a timestamp of your last game played and your game progressions, will be collected from you and/or automatically generated based upon your use of our game services.
3835	0	We do not knowingly collect personally identifiable information from children under 13. If you are a parent or guardian and you learn that your Children have provided us with Personal Information, please contact us. If we become aware that we have collected Personal Information from a children under age 13 without verification of parental consent, we take steps to remove that information from our servers.
3878	1	b. Correction
921	1	Right to rectification and erasure
3175	0	If you would like to find out more about the way Fabric, Tenjin, AppsFlyer, Game Analytics, AppOnboard and SOOMLA collects and processes this information this is likely to be set out in their privacy policies and/or terms and conditions. Please refer to https://docs.fabric.io/android/fabric/data-privacy.html, https://www.appsflyer.com/privacy-policy, https://apponboard.com/legal/privacy-policy/, https://soomla.com/privacy-policy, https://www.tenjin.io/privacy/, https://gameanalytics.com/privacy
3497	0	Connection information such as the name of your mobile operator or ISP, browser type, language and time zone, mobile phone number and IP address.
516	0	Facebook single sign-on application:email address, full name, gender, age range;language, country, time zone;devices, browser, IP address;third-party ID; andprofile picture, cover picture.
1972	0	Certain features of the Platform depend on cookies. Please be aware that if you choose to block cookies, you may not be able to sign in or use those features, and preferences that are dependent on cookies may be lost.  
510	1	Right of correction and erasure
1501	1	"If you are a registered user of ICBC e-banking, you can request to cancel your e-banking through channels such as our counter or personal online banking. After cancelling e-banking, you will no longer be able to log in to and use the ""ICBC Mobile Banking"" client. If you are not a registered user of ICBC e-banking, you can choose to uninstall or stop using the ""ICBC Mobile Banking"" client to prevent us from obtaining your personal information such as transaction information and behavior information that may be generated after you uninstall or stop using it. Your cancellation of your e-banking account is irreversible. Once you cancel your e-banking, we will no longer collect your personal information through the ""ICBC Mobile Banking"" client and will delete all registration information, except as otherwise provided by laws and regulations or regulatory authorities for the storage time of personal information."
4734	1	(h) Right to lodge a complaint with a supervisory authority.
674	1	Withdrawal of Consent: If we are processing your Personal Data based on your consent (as indicated at the time of collection of such data), you have the right to withdraw your consent at any time. Please note, however, that if you exercise this right, you may have to then provide express consent on a case-by-case basis for the use or disclosure of certain of your Personal Data, if such use or disclosure is necessary to enable you to utilize some or all of our Services.
3270	1	8.1. Can you ask us to stop processing your personal information? You have the right to ask us not to process your personal information for marketing purposes. You can change your email settings to unsubscribe from email communications, opt-out from push notifications by turning them off at device level through your settings. Our Cookie Policy also details how you can deactivate certain types of cookies and other ad tracking technologies that may be used in providing certain Nordeus Services.
4268	0	If we make material changes to this policy, we will notify you by publishing a revised Privacy Policy or by means of a notice on our website, or as required by law. You agree to review the Privacy Policy periodically so that you are aware of any modifications. You agree that your continued use of the Service after we publish a revised Privacy Policy or provide a notice on our website constitutes your acceptance of the revised Privacy Policy. If you do not agree with the terms of the Privacy Policy, you may not use the Service and must immediately terminate your use of the Service.
4242	1	The laws of some countries grant particular rights in respect of personal information. Users in those jurisdictions may have the right to:Request a copy of your information;Request that we correct inaccuracies relating to your information;Request that your information be deleted or that we restrict access to it;Request a structured electronic version of your information; andObject to our use of your information;Should you wish to make a request in respect of your personal information please contact us at community@canva.com.
728	1	What are your rights? Depending on where you live, you may have additional privacy rights. For example, in the EU (particularly under the new GDPR) you have the right to access and obtain a copy of your personal data we possess; you may have the legal right to contact us to request that we delete your personal data from our system; and you have the legal right to ask us to rectify/correct your personal data. We will use commercially reasonable efforts to honour your request, but we may decline requests that are unreasonably repetitive, are disproportionate, infringe the privacy of others or as otherwise permitted by law. Please note though that by withdrawing your consent or otherwise objecting to certain processing of your information, certain Nordeus Services may no longer function properly or be completely unavailable to you.
4729	0	- We will not store your credit card information. In order to process credit card payments, we will use the service of a secure third-party credit card processor. 
1302	1	Your Data Protection Rights Under General Data Protection Regulation (GDPR)
5305	0	We retain your Personal Data as long as needed to provide services or products to you, or as required or permitted by applicable laws, such as tax and accounting laws.
2257	0	Fingerprint/FaceID: Log-on or micropayment certification
729	0	Automatically update our mobile application on your system and related devices
3671	0	I may employ third-party companies and individuals due to the following reasons:To facilitate our Service;To provide the Service on our behalf;To perform Service-related services; orTo assist us in analyzing how our Service is used.
1177	1	Access:  You can request more information about the Personal Data we hold about you and request a copy of such Personal Data.
474	1	Where the use of your information is based on consent, you can withdraw this consent at any time without affecting the lawfulness of processing based on consent before its withdrawal.
2742	1	Remember that you have the right to object to the processing of your personal data at any time. To use this right, you can contact us in particular by sending a message to contact@boomhits.games
109	0	Parties with whom we may share your information
3962	0	Some parts of our Services are provided by a third-party Service Providers, who may collect and record information about your use of our Services.  Additionally, other companies that place advertisements on our Websites, Games and/or Applications may collect information about you when you view or click on their advertising through the use of cookies. We cannot control the activities of such third parties and cannot guarantee that they will adhere to the privacy and security practices same or similar to ours. You should contact them directly if you have any questions about their use of the information that they collect.
2822	1	To exercise these rights, please use the relevant tools within the Funimate application settings. For security reasons, we will only be able to respond to your request if you confirm your request with your email address. If you want us to correct data, we ask you to clearly specify which personal data are inaccurate and to provide us with proof of why they are inaccurate.
5422	0	Vendors that assist Uber to enhance the safety and security of its apps.
1422	0	We take measures to delete your Personal Information or keep it in a form that does not allow you to be identified when this information is no longer necessary for the purposes for which we process it, unless we are required by law to keep this information for a longer period. When determining the retention period, we take into account various criteria, such as the type of products and services requested by or provided to you, the nature and length of our relationship with you, possible re-enrollment with our products or services, the impact on the services we provide to you if we delete some information from or about you, mandatory retention periods provided by law and the statute of limitations.
3423	0	Google single sign-on application:email address, full name, gender;language;IP address; andprofile picture.2.3
1737	0	Mimo may amend, change, or update these terms and conditions. If Mimo does not obtain your specific consent for any revisions of its terms and conditions, you will be notified at least seven days prior to the effective date of the updated terms and conditions.
914	0	CXZH.LTD US Inc. (“we”, “us”, “our”) is committed to maintaining customer privacy through an ethical performance culture that is based on trust, simplicity and confidence. It is one of CXZH.LTD’s core principles to secure customer information while using our mobile applications (“products”), and provide privacy protection that is critical in maintaining trust and providing better services. CXZH.LTD’s individual privacy protection policy ensures the confidentiality of customer information under the defined terms and conditions below.
2331	1	6. Right to data portability: you can request a copy of your data in a machine-readable form that can be transferred to another provider.
3196	0	Location-related information: We use location-related information-such as your current location, where you live, the places you like to go, and the businesses and people you're near-to provide, personalize and improve our Products, including ads, for you and others. Location-related information can be based on things like precise device location (if you've allowed us to collect it), IP addresses, and information from your and others' use of Facebook Products (such as check-ins or events you attend).
2476	1	You can access a copy of your Personal Information by logging into your DoubleUGames account and then contact our Support Center at any time at http://apps.facebook.com/takefiveslots/?action=helpdesk or email to: email to:support@take5slots.com. 
2382	0	Information We Collect
952	1	Uninstall. You can stop all information collection by an app by uninstalling it using the standard uninstall process for your device. If you uninstall the app from your mobile device, the unique identifier associated with your device will continue to be stored. If you re-install the application on the same mobile device, we will be able to re-associate this identifier to your previous transactions and activities.
3129	1	Change or Correct Information: You can edit some of your Information through your account. You can also ask us to change, update or fix you Information in certain cases, particularly if it’s inaccurate.
5203	0	Only part of the above mentioned data qualifies as the personal data. Some of the data we collect do not allow us to identify you, and a collection of such data is not intended for identification of an user.
1783	0	No personal information should be submitted to NOVA GEIMS, OOO by users under the minimum legal age required in their country of residence.
2089	0	We collect information by placing cookies on a computer or mobile phone. Cookies is a piece of text stored on your device by your web browser. Cookies stores information about visiting a website, recognizes you and your preferences every time you visit Topface, and provides the functionality of the site, allowing us to provide services to our users upon request.
3469	0	We retain your personal information for as long as necessary to provide the Services you have requested, or for other essential purposes such as complying with our legal obligations, resolving disputes, and enforcing our terms of use, end user license agreements, and other contracts in place with third parties, including but not limited to our third party service providers and independent data controllers. Upon your request to remove your data, we will do our best to remove such data immediately, and in no event will we retain any data requested for removal more than thirty (30) business days after the date of the request.
2260	0	If you are under 15 years of age or a minor in your country of residence, please ask your legal guardian’s permission to use or access the Services. Trials of Heroes takes children’s privacy seriously, and encourages parents and/or guardians to play an active role in their children's online experience at all times. Trials of Heroes does not knowingly collect any personal information from children below the aforementioned age and if Trials of Heroes learns that Trials of Heroes has inadvertently gathered personal data from children under the aforementioned age, Trials of Heroes will take reasonable measures to promptly erase such personal data from Trials of Heroes’s records.
2308	1	You have the right to receive the personal data you have provided us with which we process in a structured, commonly used and machine-readable format and have the right to transmit those data to another controller if the processing is based on consent or contract performance, see Article 20 of the GDPR.
1498	0	We may occasionally send you push notifications through our mobile applications to send you game updates, high scores and other service related notifications that may be of importance to you. You may at any time opt-out from receiving these types of communications by turning them off at the device level through your settings.
5327	1	The right to restriction
3156	1	You have the right to obtain from us without undue delay the rectification of inaccurate Personal data concerning you. You have the right to have your incomplete Personal data completed.
3997	0	Topface’s use of cookies and local storage devices basically falls into the following categories:those that are strictly necessary to deliver the services and products you have requested, such as, for example purchasing Topface Premium;cookies related to the performance of Topface’s site, such as analytics that help us determine how our site is performing and ensuring a smooth and trouble free experience for our members and visitors;cookies related to the functionality of Topface’s site, such as remembering your preferences at log in or your preferred language or allowing you to chat, add photos and instant message Topface members;third party cookies which link to other social networks and which you request via social plugins;cookies used to improve and target advertising to you based on what’s relevant to you, to improve reporting on any advertising campaign and to avoid showing you ads you have already seen.
3893	0	Our legitimate interests include  (1) maintaining and administrating the Services; (2) providing the Services to you; (3) improving the content of the Services and web pages; (4) processing of the data that was manifestly made public by you; (5) ensuring your account is adequately protected; and (6) compliance with any contractual, legal or regulatory obligations under any applicable law.
606	0	Please specify your request through support@ngames.mobi
2527	1	the personal data have been collected in relation to the offer of information society services.
2400	1	Any personally identifiable information that (i) you share in text messages, photos, videos or otherwise in or through the Service with other users, or (ii) submit on a blog, bulletin board or chat room on our website or elsewhere, can be viewed and used by others, including to send you unsolicited messages or to commit identity theft. The Company is not responsible for any use or misuse of your information that might result from your disclosure of information.
3008	0	Google Analytics for Firebase
390	0	We collect Firebase User ID to create and maintain online Leaderboard.
4999	1	You have the right to receive personal data in a structured, commonly used, and machine readable form for the purpose of data portability in those instances where Overmobile processes by automated means personal data that you have provided.
1683	1	You have the right to request that we erase your Personal Information. We will erase your Personal Information upon request if it is no longer necessary for the purpose or we have a legal obligation to store Personal Information.
2809	1	Please note that your right to erasure may be limited if the data are necessary for compliance with a legal obligation or for the establishment, exercise or defense of legal claims.
1104	0	 Key Launcher is a powerful, customizable, and versatile home screen replacement. Your privacy is a top priority to us and we appreciate that you put your trust in us. We are committed to the responsible management, use and protection of personal information.
235	1	Revoking Permissions. If you change your mind about our ongoing ability to collect information from certain sources that you have already consented to, such as your phonebook, camera, photos, or location services, you can simply revoke your consent by changing the settings on your device if your device offers those options. Of course, if you do that, certain services may lose full functionality.
4362	1	5. Right of Access, Modification and Deletion of Your Information
999	0	Digital Things SL («Codigames») respects the privacy rights of its customers and protects the personal information collected, stored and used in connection with Codigames products, services and websites (the «Services»). To further this commitment, we have adopted this Privacy Policy («Privacy Policy») to guide how we collect, store, and use the information you provide us.
4351	0	Public forums
3519	1	② In accordance with the restrictions and requirements under the relevant laws and regulations, the Members may exercise their rights relating to their personal data against the Company. For example, in Korea, a Member may request the Company to suspend its processing of his/her personal data, delete his/her personal data, and/or revoke consent to the Company’s collection/use of his/her personal data.
4335	1	How to Manage Your Personal Information
2136	1	7. Right to object: in certain circumstances (including where data is processed on he basis of legitimate interests or for the purposes of marketing) you may object to that processing.
2863	0	If you have any questions, comments or concerns regarding our Privacy Policy, please feel free to e-mail us at privacy@centurygame.com.
1254	1	We process and answer your requests without undue delay and in any event within one month of our receipt of the request unless a longer period is required due to the complexity of the request. In this case, our response time can be up to three months in total as permitted by Article 12 of the GDPR.
3790	1	 If you have a personal profile and you wish to exercise these rights, you can mostly do so by clicking on the appropriate link in your personal profile. Furthermore, you can send an email containing this information to: cookjameel@gmail.com, along with a copy of your passport (to prevent misuse of requests for information). After the verification of your identity, the copy of your passport will be deleted.
5314	1	If you wish to be informed what Personal Data we hold about you and if you want it to be removed from our systems, please contact us.
701	1	5.3. You can at any time opt-out of marketing communication messages you receive from us by clicking the opt-out link in these messages.
1482	1	(f) Right to data portability (in certain specific circumstances).
1346	0	Vehicle solution vendors or third party vehicle suppliers.
72	1	Where you make a request in respect of your rights we will require proof of identification. We may also ask that you clarify your request. If we receive repeated requests, or have reason to believe requests are being made unreasonably, we reserve the right not to respond.
675	0	Among the types of Personal Data that this Application collects, by itself or through third parties, there are: Usage Data, unique device identifiers for advertising (Google Advertiser ID or IDFA, for example) and geographic position.
4907	1	Marketing Communications. You can unsubscribe from our promotional emails via the link provided in the emails. Even if you opt-out of receiving promotional messages from us, you will continue to receive administrative messages from us. We will never share your information with third parties for their own marketing purposes without first obtaining your consent.
3569	0	In order to use our community forum, you must register and provide a username, password and email address.
2857	0	Personal information that is collected and generated from our operations in the People's Republic of China and within the country will be stored within China except:(I) where specifically provided for by laws and legislations;(II) where your express consent has been obtained;(III) where you conduct proactive activities over the Internet such as cross-border live streaming/posting updates.
1087	1	d. Objections and complaints
5333	0	Seven reserves the right to modify this Privacy Policy at reasonable times, so please review it frequently. If Magic Seven makes material or significant changes to this Privacy Policy, Magic Seven may post a notice on Magic Seven’s website along with the updated Privacy Policy. Your continued use of Services will signify your acceptance of the changes to this Privacy Policy.
1984	1	You can log into your DoubleUGames account at any time if you want to remove it. However, we will no longer be able to provide you with certain products or Services if you do so and your game experience will be impacted. You will also lose all of your achievements by closing down your DoubleUGames account and also lose any items or data stored on your DoubleUGames account and any other contents stored on your DoubleUGames account.
1904	1	15.1 If yours or your child’s personally identifiable information changes, or if you no longer desire our service, you may correct, update, delete inaccuracies or remove it by making the change on our member information page or by emailing us at cs.cxzh.ltd@gmail.com. We will respond to your request to access within 30 days.
3926	1	You can opt-out from personalized advertisement experience, at any time by checking the privacy settings of your Android or iOS device.
