	sentiment	review
284	0	Please note that in order to use our apps and websites, you authorize Adobe to transfer your personal information across national borders and to other countries where Adobe and its partners operate, including the United States. The privacy protections and rights of authorities to access your information in these countries may not be equivalent to those in your country. We will only transfer your personal information to these countries where permitted to do so by law and we will take steps intended to ensure that your personal information continues to receive appropriate protections. For more information, please see the section “Does Adobe transfer my personal information across national borders?”
3837	0	For the restriction on the usage of information please see ‘Children's Privacy’ Section of this Privacy Policy.
2855	0	We use third party services to collect non-identifiable and anonymous information. Ferro Entertainment and third parties are not aware of our users’ identity as only the below stated non-personal information is collected: technical information, behavioral information, statistical information and aggregate data. Non-personal information is browser identifiers, language, device type, network provider, version and type of operation system, type of browser, session information, screen resolution, SDK version, browser cookies, API key, levels achieved, in-app purchases, application version, Android or iOS Vendor, network status, Flash version, clicks on advertisements, information about the advertisements reviewed by the user, the activities of the user in our apps, what tools in these apps the user uses, a user’s interaction with the service and user’s behavior on the service. Non-personal information is gathered by third party services while you access the service. Analytical third party services are aware of your usage of the service, and may collect the information relating to such usage. Purpose of collecting non-personal information is to use it for statistics, analyticity, research, development, improvement and customization of our applications, as well as for providing better and improved content, developing new offers, measuring traffic and usage on our apps, promoting our apps and improving the user experience.  
5232	1	Do we let third-parties, including ad networks or plug-ins collect PII from children under 13?
485	0	Users or others providing information in connection with claims or disputes.
3096	0	GDPR, you may have heard of it? Itﾡﾯs been kind of a big deal.
30	0	We allow third parties to collect some anonymous information by which users cannot be identified. Non-personal information may include technical information about your device, such as your browser type, screen resolution, device type, language, type of operating system and geo location (only general location). Non-personal information is gathered by third party services while you are accessing the service. They are allowed to use this information to conduct research and analysis, but only for strictly limited purposes.  
4799	1	As noted in the Terms of Use, we do not knowingly collect or solicit personal information from anyone under the age of 13. If you are under 13, please do not attempt to register for the Services or send any personal information about yourself to us. If we learn that we have collected personal information from a child under age 13, we will delete that information as quickly as possible. If you believe that a child under 13 may have provided us personal information, please contact us at support@inkitt.com.
1594	1	If you are under 15 years of age or a minor in your country of residence, please ask your legal guardian’s permission to use or access the Services. Magic Seven takes children’s privacy seriously, and encourages parents and/or guardians to play an active role in their children's online experience at all times. Magic Seven does not knowingly collect any personal information from children below the aforementioned age and if Magic Seven learns that Magic Seven has inadvertently gathered personal data from children under the aforementioned age, Magic Seven will take reasonable measures to promptly erase such personal data from Magic Seven’s records.
1186	1	Protecting the privacy of young children is especially important. HOMER Learning takes special care to ensure the privacy of users who are children under the age of 13. For that reason, we do not knowingly collect or maintain personally identifiable information from persons under 13 years of age without the express authorization of a parent or guardian.
850	1	"If you are in the EEA the data controller of your personal information is Alibaba.com Singapore E-Commerce Private Limited (incorporated in Singapore with Company Reg. No. 200720572D). For contact details, please see section H. ""HOW TO CONTACT US"" below. "
3573	0	Access to Personal Information
1308	1	"We encourage parents to visit the GetNetWise.org site and look through the ""Kids Safety"" section together. Your efforts to instill responsible information practices will help steer your children to age-appropriate sites and will go a long way toward ensuring that your children have enriching experiences online."
434	1	This Kids Apps Privacy Policy is appointed to provide the legal guardian of a child under the age of 13 with guidance regarding our privacy policies that concern collecting, using and disclosing personal information of children under 13.
1193	1	The Services are not directed to children under 13 years of age, and imo does not knowingly collect Personally Identifiable Information from children under 13 years of age. If you learn that your child has provided us with personal information without your consent, you may delete your child’s entire account, by selecting the “Delete imo account” option in your child’s imo app settings or alert us at privacy@imo.im. If we learn that we have collected any personal information from children under 13 (and in certain jurisdictions under the age of 16), we will promptly take steps to delete such information and terminate the child’s account.
1945	0	You may update your account at any time by logging in and changing your profile settings. If you have any questions about reviewing or modifying your account information, please contact us directly at support@GOGO LIVE.com.
745	0	Required Information Registration, service use and consultation, preventing and checking for illegal use, instructions regarding refunds and recalls ID (email), password, nickname, name, nationality (Korean/Foreigner)
212	0	We and third-party organizations that provide automatic data processing technologies for the App or our third-party advertising partners may transfer the automatically processed information across borders and from your country or jurisdiction to other countries or jurisdictions around the world.
1292	1	8.3. Under California law, California residents who have an established business relationship with us have the right to request certain information with respect to the types of personal information we have shared with third parties for their direct marketing purposes, and the identities of those third parties, within the immediately preceding calendar year, subject to certain exceptions. All requests for such information must be in writing and sent to: Nordeus Limited, 3rd Floor, Kilmore House, Park Lane, Spencer Dock, Dublin 1, Ireland. This same California law permits us to provide you, in response to your written request, with a cost-free means to choose not to have your information shared rather than providing the above described information.  You may exercise that choice by contacting us at the address above.
2959	0	As Required By Law and Similar Disclosures. We may access, preserve, and disclose your information if we believe doing so is required or appropriate to: (a) comply with law enforcement or regulatory requests and legal process, such as a court order or subpoena; (b) respond to your requests; or (c) protect your, our, or others’ rights, property, or safety. For the avoidance of doubt, the disclosure of your information may occur if you post any objectionable content on or through the Services.
1640	0	Helping us associate crash data with specific instances of their app. Following data is collected: Installation UUID - Android, ID for vendor - iOS, Crash traces. Crashlytics retains identifier data for 90 days.
3052	1	(a) If you are located outside of the United States of America this Agreement shall be governed by and construed in accordance with the laws of Sweden, without giving effect to any principles of conflicts of law, and the parties hereby consent to the sole and exclusive jurisdiction of the courts of Sweden, with the district court of Umeå (Umeå Tingsrätt) as first venue, to resolve any disputes arising out of or relating to this Agreement.
501	0	We have implemented appropriate measures to safeguard and help prevent unauthorized access, to maintain data security and to correctly use the information we collect in relation to the Game/App.
5344	1	The Service is not geared toward children under the age of 13 and we do not knowingly collect personal information from children under the age of 13. If we learn that a child under 13 has provided us with personal information we will delete such information from our files as quickly as possible. 
1861	0	Cookies and other tracking technologies (e.g. web beacons, pixel tags, SDKs, etc.)
943	0	We use your personal information to provide and improve our Services, provide you with a personalized experience on our sites, contact you about your account and our Services, provide you customer service, provide you with personalized advertising and marketing, and to detect, prevent, mitigate and investigate fraudulent or illegal activities.
4989	0	Identifiers: unique identifiers, device IDs, and other identifiers, such as from games, apps or accounts you use, and Family Device IDs (or other identifiers unique to Facebook Company Products associated with the same device or account).
3534	1	LIKE has zero tolerance to any form of child abuse or exploitation. Your data (including private messages) may be shared with law enforcement agencies if we have reasonable grounds to believe that you have engaged in child pornography, or if we are requested to do so by law enforcement agencies.
2768	0	When you access our Applications by or through a mobile device, we may receive or collect and store a unique identification numbers associated with your device or our mobile application (including, for example, a UDID, Unique ID for Advertisers (“IDFA”), Google Ad ID, or other identifier), mobile carrier, device type, model and manufacturer, mobile device operating system brand and model, phone number, and, depending on your mobile device settings, your geographical location data, including GPS coordinates (e.g. latitude and/or longitude), WiFi location or similar information regarding the location of your mobile device.
4030	0	3.1. Basic Account Data
2288	1	If you are a parent of a child who is under 13 years of age (or under another age specified by applicable regulations) and believe your child has provided us with information, please contact us at  support@ngames.mobi  and we will delete the information from our system.
498	1	To obtain this information from us, please send an email message to support@betterme.tips which includes “Request for California Privacy Information” on the subject line and your state of residence and email address in the body of your message. If you are a California resident, we will provide the requested information to you at your email address in response.
689	1	These Services do not address anyone under the age of 13. I do not knowingly collect personally identifiable information from children under 13. In the case I discover that a child under 13 has provided me with personal information, I immediately delete this from our servers. If you are a parent or guardian and you are aware that your child has provided us with personal information, please contact me so that I will be able to do necessary actions.
1338	1	"This Privacy Policy covers our treatment of personally identifiable information (""Personal Data"") that we gather when you are accessing or using our Services, but not to the practices of companies we don’t own or control, or people that we don’t manage. We gather various types of Personal Data from our users, as explained in more detail below, and we use this Personal Data internally in connection with our Services, including to personalize, provide, and improve our services, to allow you to set up a user account and profile, to contact you and allow other users to contact you, to fulfill your requests for certain products and services, and to analyze how you use the Services. In certain cases, we may also share some Personal Data with third parties, but only as described below."
1528	1	We do not knowingly process personal data from persons under 16 years of age. If you learn that anyone younger than 16 has provided us with personal data, please contact us at support@get-headway.com.
3135	0	You have the right to object to our processing of your personal data for direct marketing purposes at any time. We will cease the processing of your personal data for this purpose after the objection. Please note that if you exercise this right, your user license to use the App will cease automatically.
3352	0	are being processed:to provide and deliver the products and services you request and send you related information;
4572	1	For Users in the EEA, where we transfer your information to a third party provider that is not located in the EEA, and is not subject to an adequacy decision by the EU Commission, we will require those third party providers to enter into an agreement that provides appropriate safeguards for your information. From time to time we may also seek your consent to transfer your information to a third country outside the EEA.
1041	1	Like many other things in life, parents and guardians have control over how children use Canva. We donﾡﾯt want children to upload personal information and weﾡﾯll delete that information if we learn about it.
37	1	We do not collect information from children under 13
2854	1	Under California Civil Code Sections 1798.83-1798.84, California residents are entitled to contact us to prevent disclosure of Personal Data to third parties for such third parties' direct marketing purposes; in order to submit such a request, please contact us at legal@aminoapps.com.
3870	1	Our services are not intended for—and we don’t direct them to—anyone under 13. And that’s why we do not knowingly collect personal information from anyone under 13. If we need to rely on consent as a legal basis for processing your information and your country requires consent from a parent, we may require your parent’s consent before we collect and use that information.
2407	1	Parents can review the personal information we have collected from their child and request them to be deleted.  Parents can also revoke their previously provided consent to collection or use of the child’s information.  If you are a parent and wish to review, modify, or delete your child’s personal information, or withdraw consent, you can submit a request to our Privacy Administrator at the address, e-mail address or telephone number provided below.
4100	1	As used herein, the “child” or “children” means under the age of 13, and the term “parent” includes legal guardians.
3266	1	Under California law, California residents who have an established business relationship with us have the right to request certain information with respect to the types of personal information we have shared with third parties for their direct marketing purposes, and the identities of those third parties, within the immediately preceding calendar year, subject to certain exceptions. All requests for such information must be in writing and sent to: Nordeus Limited, 3rd Floor, Kilmore House, Park Lane, Spencer Dock, Dublin 1, Ireland. This same California law permits us to provide you, in response to your written request, with a cost-free means to choose not to have your information shared rather than providing the above described information.  You may exercise that choice by contacting us at the address above.
1356	0	When you use the App, some information about your device and your user behaviour may be processed automatically. This information is generally non-personal, and we may access it only in aggregated form. We process this information on the ground of our legitimate interest in improving our App and giving our users the best experience. Otherwise we may not be able to provide you with all the requested services and features of the App.
3838	1	If a child states that his/her age is under 13, we will seek consent from the child’s parent before collecting personal information from the child; except we may collect and use certain information from the child for limited purposes without obtaining parental consent where permitted to do so by law. 
444	1	California Civil Code Section 1798.83 permits registered Account Holders of Camsurf that are California residents to request certain information regarding our disclosure of personal information to third parties, or to change privacy settings to the extent they are available. You may opt-out of communications, or request privacy related changes by contacting us at Privacy@Camsurf.com.
2380	1	When using the persistent identifiers we will not contact users under the age of 13, display behavioral advertising to them, nor do any user tracking or profiling. In addition, we strive that all of our advertising partners adhere to the same standards for the collection, usage and disclosure of children’s personal information as we do, but we can not be responsible if they breach the commitments they gave to us regarding the collection of information. In case of such breaches you agree that our liability is limited to the amounts we are able to receive as indemnification for the breaches from our advertising partner. For the detailed information about disclosure to third parties please see section How do we share your information and data to third parties of this Privacy Policy. For any additional questions about third party information disclosure please refer to privacy@outfit7.com.
60	0	Online Advertisement by Third Party Advertisers
1184	1	We ensure that we comply with the applicable law and regulation regarding children's online privacy protection, and does not knowingly collect personal information about users directed to children under the age of thirteen (13). If you are in the EEA, our Services are not directed to children under 16 and we do not knowingly collect personal information from children under 16. If a parent or guardian becomes aware that his or her child has provided us with information without their consent, he or she should promptly contact us and we take reasonable steps to ensure that such information is deleted from our files.
877	1	We do not knowingly collect personally identifiable information from anyone under the age of 18. If you are a parent or guardian and you are aware that your child has provided us with Personal Data, please contact us. If we become aware that we have collected Personal Data from children without verification of parental consent, we take steps to remove that information from our servers.
4570	1	You may be required to open an Account directly with LINEKONG GROUP by completing the registration process and providing true, accurate, current and complete information about yourself. LINEKONG GROUP do not knowingly solicit any personally identifiable information from children under the age of 13. If we determine, in our sole discretion, that a person is under the age of 13, based on the information provided during the registration process, that person will not be permitted to register.
5464	0	To protect information from accidental or malicious destruction, we may maintain residual copies for a brief time period (generally several weeks). But, if you delete your account, your information and content will be unrecoverable after that time. Medium may preserve and maintain copies of your information beyond this time period when required to do so by law.
956	0	Within the present privacy policy of the YUMOBI TEKHNOLODZHI, OOO under personal data the information relating to an identified or identifiable User is understood, in particular: name, surname, e-mail address.
2655	1	We encourage parents to instruct their children about privacy and the way they use their information on the Internet. Children should never disclose their name, address or phone number, or any personal information, without their parents’ prior permission.
4211	1	Our Services are not designed for persons under 18. We do not knowingly collect information from persons under 18, including children under 13 in particular. If we discover that a child under 13 has provided us with personal information, we will delete such information from our systems.
5313	1	In accordance with applicable law, obtaining consent from parents for the collection of personal information from their children, or for sending information about our products and services directly to their children
2742	0	Remember that you have the right to object to the processing of your personal data at any time. To use this right, you can contact us in particular by sending a message to contact@boomhits.games
5270	0	This policy explains what information we collect when you use Medium’s sites, services, mobile applications, products, and content (“Services”). It also has information about how we store, use, transfer, and delete that information. Our aim is not just to comply with privacy law. It’s to earn your trust.
4235	0	Where Trip.com processes your personal information as allowed by law or with your consent, Trip.com will store your personal information i) only for as long as is required to fulfil the purposes mentioned previously, ii) until you object to our use of your personal information (where Trip.com has a legitimate interest in using your personal data), or iii) until you withdraw your consent, whichever is applicable. However, if Trip.com is required to retain your personal information by law or in order to address legal claims, Trip.com will retain your personal information until the end of the legally required period or until the claims in question have been settled.
5147	1	Topface deliberately does not collect any information about minors. We do not engage or encourage the use of our service by persons under the age of majority. If we become aware of the registration of a user under the age of majority, the statutory residence of an EU citizen and the provision of their personal data, we will take measures to remove such profile and any information about it from Topface.
4481	0	Moreover, we may not be able to delete your information if retention of your information is necessary to comply with our legal obligations, resolve disputes, enforce our agreements, and exercise or defend against a legal claim.  Such information may be disclosed pursuant to this Privacy Policy regardless of whether you have terminated your account or deleted your information.
1520	1	We do not knowingly and directly collect and store on its servers any personal information from children under the age 13 as that would be a violation of COPPA. Some information may be collected by third party providers of services (advertising networks, etc.) or certain products.
2533	0	Personal Data
3249	0	1601 Willow Road
179	1	We do not knowingly collect or solicit personal data from anyone under the age of 16 or knowingly allow such persons to use our Services. If you are under 15, please do not send any information about yourself to us, including your name, address, telephone number, or email address. No one under the age of 16 may provide any personal data. In the event that we learn that we have collected personal data from a child under age 15, we will delete that information as quickly as possible. If you believe that we might have any information from or about a child under the age of 16, please contact us.
4253	1	The Internet offers a world of opportunity for children. Your guidance and involvement are essential to help ensure that children have a safe and rewarding online experience. We encourage you to stay involved in and informed about what your child is doing online. Your efforts to instill responsible information practices will help steer your children to age-appropriate sites and will go a long way toward ensuring that your children have enriching experiences online.
1894	1	If you live in a country in the European Economic Area (EEA), the Services are provided by Telegram, which for the purposes of applicable data protection legislation is the data controller responsible for your personal data when you use our Services. However, as Telegram is located outside the EEA, we have designated one of our EEA-based group companies, Telegram UK Holdings Ltd (71-75 Shelton Street, Covent Garden, London, England, WC2H 9JQ), as a representative to whom you may direct any issues you have relating to our processing of your personal data.
334	1	If you located in the EEA, as required by law, you hereby grant your consent to us to use or process your personal information only for the purpose described above once you use the Software or the Service. And you may withdraw your consent at any time by contacting us.
3180	1	We do not knowingly collect personal information from children under 18 years of age. If you are under 18 years old, please do not provide any personal information to us.
5280	0	Information collected through the Game
5111	0	When you use our Mobile App, we may collect and store information about your location by converting your IP address into a rough geo-location or by accessing your mobile device’s GPS coordinates or coarse location if you enable location services on your device.
917	1	California’s Shine the Light law gives California residents the right to ask companies once a year what personal information they share with third parties for those third parties' direct marketing purposes. Learn more about what is considered to be personal information under the statute.
4587	1	If we consider that any of our Services are directed at users under the minimum legal age required in their country of residence, we can block such users from using the Services or from providing information and/or limit the collection of information from such users as more particularly described below.
3538	0	You also have the right to obtain the deletion of your data when it is no longer relevant to the purposes for which it was collected or processed, when you have withdrawn consent and there is no basis for us to continue processing, when you have objected to further processing and there is no compelling interest for continued processing, and when the data was unlawfully processed.
5303	1	We appreciate the need to provide extra privacy protections to users who are children. Our Services are intended for general audiences over the age of 16 years. We do not knowingly collect personal information from children under 16 years of age. In order to request the deletion of personal data, for any reason, please use the in-app support feature in our Services or contact us at the address provided below and we will take reasonable measures to promptly delete such personal data from our records.
2211	0	We will however delete all Personal Information that is no longer necessary after a reasonable period.We will also delete Personal Information upon request.
4883	0	generate aggregate, non-identifying information about how people use the Services
479	1	If you are between 13 and 16 years old, we will not collect Your personal data without the explicit consent of a person that is the holder of parental responsibility over You. The consent of the holder of parental responsibility shall be given through the e-mail or other ways.
4391	0	Google Play Games and other such services listed above are designed to enrich player experience by providing functionality of leaderboards, cloud saves, friends and such. In some games we provide information that allow to identify the user and some of its actions (like unlocking achievements) to utilize such functionalities.
1679	0	We also use this information to retain the data about your usage of our Services (such as game progress and achievements) across your different mobile devices, connected to the same social account.
5168	0	The User’s Data shall be kept confidential except for the cases when the technology or the settings of the Application allow open information exchange with other Users of the Application and the Internet.
1611	0	Regardless of any choices you make regarding your Personal Data (as described in Section 7 below), we may preserve and disclose your information if we believe in good faith that we are required to do so in connection with any legal investigation, or by law or regulation, including in response to a court order, subpoena or other legal demand or request.
189	1	We do not use the Application to knowingly solicit data from or market to children under the age of 13. If a parent or guardian becomes aware that his or her child has provided us with information without their consent, he or she should contact us at walli@shanga.co. We will delete such information from our files within a reasonable time.
3327	0	I want to inform users of this Service that these third parties have access to your Personal Information. The reason is to perform the tasks assigned to them on our behalf. However, they are obligated not to disclose or use the information for any other purpose.
2422	0	When the User submits the information, it shall be deemed as the User consents to the Jasmin Chat’s regarding the collection, storage, use and disclosure of the User’s personal information by the Jasmin Chat. The Jasmin Chat will never display, rent or sell the User’s personally identifiable information to others except for in the scenarios as follows.
3200	0	Enhance the safety and security of our products and services.
2421	1	If you are a resident of the European Union, and if you are not satisfied with our resolution of your complaint, you may complain to an applicable data protection authority where you live or where you believe a breach may have occurred, as the case may be.
4311	1	SHAREit does not knowingly collect any personal identification information from children under the age of 13 (or such legally required age of consent for Juveniles as defined under applicable laws) or knowingly allow such person to register on SHAREit. In the event that we are notified that we have collect personal information from a child under the age of 13 (or such legally required age of consent for Juveniles as defined under applicable laws) without parental consent, we will suspend the account and delete relevant information as quickly as possible. If you believe that we might have any information from a child under 13(or such legally required age of consent for Juveniles as defined under applicable laws), please contact us at legalsupport@ushareit.com.
5345	1	We have to protect children’s privacy and safety online which includes complying with restrictions on marketing to those under 13. Without their legal guardians’ consent, children under 13 cannot use any of our apps. In addition, they may not install, use or access these apps, or are requested to erase them from their device in case of previous installation if they or their legal guardians disagree with any term in this Privacy Policy.
3043	1	A minor must not create his or her own user account without the consent of his or her parent or guardian. If you are a minor, we recommend that you ask your parent or guardian to read this Privacy Policy carefully, and obtain the consent of your parent or guardian before using our services or providing us with information.
2913	0	Furthermore, if we choose to buy or sell assets, user information is typically one of the transferred business assets. Moreover, if we, or substantially all of our assets, were acquired, or if we go out of business or enter bankruptcy, user information would be one of the assets that is transferred or acquired by a third party, and we would share Personal Data with the party that is acquiring our assets. You acknowledge that such transfers may occur, and that any acquirer of us or our assets may continue to use your Personal Information as set forth in this policy.
4467	0	Information you provide us
5160	0	We may update this Policy to reflect changes to our data and information privacy practices. If we make any material changes we will notify you by email (sent to the e-mail address specified in your account) or by means of a notice on this Site prior to the change becoming effective. We encourage you to periodically review this page for the latest information on our privacy practices.
3841	0	"This Privacy Policy applies to Easybrain’s games, apps, websites and related services (together the “Services” or “games”, “apps”, “websites” for individual categories). This Privacy Policy explains how we, and affiliated companies (collectively, ""Easybrain"" or ""we"", ""us"", ""our"") collect, use, secure, and/or disclose end users’ (“you” or “your”) or otherwise processes your personal information when you use our Services."
4387	0	When you download the Touch VPN app, connect to the Touch VPN, or visit our websites, we and our third party service providers collect information about you or your device automatically. Here’s a fuller explanation of the types of Personal Information collected when you use our Services:• When you launch the Touch VPN app, before you connect to the VPN, we and our service providers collect device-specific information, such as the unique mobile ID, hardware model, operating system version, language, and network information. We may also use, but never log or store, your IP address to derive your approximate (city-level) location. We use this information to provide and improve the Services, troubleshoot, and perform analytics on our services. Our service providers may collect IP addresses for marketing attribution purposes.• When you connect to the Touch VPN, we collect your IP address, immediately encrypt it and store it only for the duration of your VPN session. Your IP address is deleted after you disconnect from the VPN. We do not associate your IP address with your online activities and we do not store or log your IP address after you disconnect from the VPN.• We do not attribute any specific website visits or app usage to any specific user. We do not keep logs of your online activities and never associate any domains or applications that you use with you, your device, or email. Websites visited via our servers are aggregated and stored to: (1) Perform analytics on our services, including measuring whether our users, in aggregate, are able to successfully access certain websites or apps; (2) Troubleshoot service issues and improve service quality.
868	1	California’s Shine the Light law gives California residents the right to ask companies once a year what personal information they share with third parties for those third parties' direct marketing purposes. Learn more about what is considered to be personal information under the statute.
2850	0	the personal data have been unlawfully processed or
5380	0	We process Personal Data for the purposes set out in this Privacy Policy, as described above. Our legal basis to process personal data includes processing that is: necessary for the performance of the contract with you (for example, to provide you with the services you request and to identify and authenticate you so you may use the Sites); necessary to comply with legal requirements (for example, to comply with applicable accounting rules and to make mandatory disclosures to law enforcement); necessary for our legitimate interests (for example, to manage our relationship with you, to ensure the security of our services, to communicate with you about our products and services); and based on consent by our customers (for example, to place certain cookies and to share your information with third parties for advertising purposes).
4610	0	We will share your information with third parties only in the ways that are described in this Privacy policy.
2139	0	11.2. All correspondence received by us from you (written or electronic inquiries) is classified as restricted-access information and may not be disclosed without your written consent. The personal data and other information about you may not be used without your consent for any purpose other than for response to the inquiry, except as expressly provided by law.
4388	0	 Provide Services to You. We require certain information to provide you with the Services you requested. Such information may include your contact and device information. We share this information with our third-party service providers or partners to the extent necessary to continue to provide you with the Services. We cannot provide you with Services without such information.
768	0	If you are located in the EEA, AnchorFree, GmbH is the entity responsible for the processing of your Personal Information.
177	0	For the Apps on iOS and Android we use Facebook Analytics. This allows us to track and analyze which marketing channels or sources, in connection with Facebook, are producing the best results for directing users to download the Services and to help us understand how our users are using our Apps. For this purpose, Facebook Analytics processes mobile identifiers such as the IDFA, GAID or similar mobile identifiers. For more information on Facebook Analytics, see https://developers.facebook.com/docs/analytics. The basis for the processing of Data is Art 6 sec 1 subsec f GDPA.
1880	1	We do not knowingly collect personal information from children under 18 years of age. If you are under 18 years old, please do not provide any personal information to us.
4780	0	Aeria Canada Studio Inc. may disclose your Personal Data in the good faith belief that such action is necessary to:To comply with a legal obligation
282	1	If we deleted your profile because you violated our minimum age rule, we can save your email and IP addresses so you do not try to bypass our rules by creating a new profile.
3569	0	In order to use our community forum, you must register and provide a username, password and email address.
1654	1	We do not provide service focus on Children. If you are under 18, you may use our website when you are with a parent or guardian.
4473	0	This page is used to inform visitors regarding our policies with the collection, use, and disclosure of Personal Information if anyone decided to use our Service.
1715	1	The Sites and their contents are not targeted to minors (those under the age of 18) and we do not intend to sell any of our products or services to minors. If a minor has provided us with Personal Data without parental or guardian consent, the parent or guardian should contact DataProtection.AE@aliexpress.com (for AliExpress.com users) or DataProtection@service.alibaba.com (for Alibaba.com users) to remove the information.
11	1	Once a user indicates that he or she is under the age of 13, we will not collect any personal information from that user except certain limited information permitted by the law.  For example, we may ask for the name and online contact information of a child user’s parent in order to provide notice and obtain a parental consent.  In addition, we may collect certain information permitted by the law to support and protect the security, integrity and operation of our Services.
734	0	You have the right to opt-out of marketing communications we send you at any time. You can exercise this right by clicking on the “unsubscribe” or “opt-out” link in the marketing e-mails we send you. To opt-out of other forms of marketing (such as postal marketing or telemarketing), then please contact us in-game or at:Similarly, if we have collected and process your personal information with your consent, then you can withdraw your consent at any time. Withdrawing your consent will not affect the lawfulness of any processing we conducted prior to your withdrawal, nor will it affect processing of your personal information conducted in reliance on lawful processing grounds other than consent.
309	1	Magic Seven may store and/or transfer your personal data to its affiliates and partners in and outside of EU/EEA member states and the United States in accordance with mandatory legislation and this Privacy Policy. Magic Seven may disclose your personal data to third parties in connection with a corporate merger, consolidation, restructuring, the sale of substantially all of Magic Seven’s stock and/or assets or other corporate change, including, without limitation, during the course of any due diligence process provided, however, that this Privacy Policy shall continue to govern such personal data.
3844	0	Uber may use the information we collect to communicate with you about products, services, promotions, studies, surveys, news, updates and events.
4638	0	When you use our Apps, we collect additional information from you by using persistent identifiers that permit identification of your device. We collect information about how you play our Apps, how you interact with our ads in other publisher’s apps and how you interact with third party ads that are shown to you in our Apps. Such information is used for delivering and improving our service, advertising, cross-promotion and analytics purposes.
4635	1	The Service is not directed to children under the age of thirteen (13) years old and we do not knowingly collect personally identifiable information from children under the age of thirteen (13) years old as part of the Service. If we become aware that we have inadvertently received personally identifiable information from a user under the age of thirteen (13) years old as part of the Service, we will delete such information from our records. If we change our practices in the future, we will obtain prior, verifiable parental consent before collecting any personally identifiable information from children under the age of thirteen (13) years old as part of the Service.
4443	0	What type of data we collect and process?
290	0	The right to object
4949	0	Any of the information we collect from you may be used in one of the following ways :To personalize your experience(your information helps us to better respond to your individual needs)
2498	0	You may be contacted with in cases such as confirmation e-mails related to Services or special offers, SMSs, similar notifications from FINDNOW, and regarding the products and services of our business partners. Furthermore, the collected information will also be used to reply/respond to you when you contact us.
5044	1	"This section of the Privacy Policy applies only if you use our Platform or services covered by this Privacy Policy from a country that is a Member State of the European Union and in the event of and from the date of the UK's departure from the European Union, the United Kingdom (the ""EEA""), and supplements the information in this Privacy Policy. "
332	1	Under the laws of the State of California (US), California Residents who have an established business relationship with us may choose to opt out of our disclosure of personal information about them to third parties for direct marketing purposes. As detailed above, our policy is not to disclose personal information collected online to a third party for direct marketing purposes without your approval. If you choose to opt-out at any time after granting approval, email privacyofficer@pikpok.com.
5289	1	We do not knowingly collect, maintain, or use personal information from children under 13 years of age, and no part of our Services are directed to children. Legally you must be at least 13 years old to use the Services (but this might be older depending on whether or not a particular Service has a required minimum age rating) as per our Terms of Service. If you learn that a child has provided us with personal information in violation of this Privacy Policy, then you may alert us at support@ftxgames.com.
