	sentiment	review
3726	1	You have the right to obtain restriction of processing in certain circumstances, see Article 18 of the GDPR. If you have the right to restriction, we will only process your data with your consent or for the establishment, exercise or defense of a legal claim or to protect a person or important grounds of public interest.
453	0	This privacy policy is applicable to how the Jasmin Chat handles personally identifiable information that is left when users log in to the website and server, as well as other personally identifiable information shared with our business partners.
2411	0	 Our websites or other platforms may contain links to other websites. We are not responsible for the privacy practices of other websites. We encourage users to be aware of this when they leave our site, and to read the privacy statements of any other websites that collect personal data. This Privacy Policy applies solely to information collected by us.
2192	1	Once this privacy policy is created, we will add a link to it on our home page or as a minimum, on the first significant page after entering our website.
3926	1	You can opt-out from personalized advertisement experience, at any time by checking the privacy settings of your Android or iOS device.
4227	0	If you have additional questions about SayGames's privacy practices related to children under the applicable minimum age, please contact us at info@saygames.by.
4639	0	Information about others: With your permission, Funimate may access your contact list available on your mobile device or in other social networks in order to share your User Content, or to invite your friends and contacts to connect with our Service. We may also collect information about others if you use our Service to upload, share and/or distribute User Content that contains information about others, including their name, image and online contact information.
736	1	You may modify your account information on your profile page at any time. If you believe the personal information we have about you is inaccurate, you may also email us at any time to update such inaccurate information.
701	1	5.3. You can at any time opt-out of marketing communication messages you receive from us by clicking the opt-out link in these messages.
1853	1	If you wish to invoke any of the rights described above, you may contact us at any time by emailing us at privacy@leveleight.se We will process and answer your requests without undue delay and in any event within one month of our receipt of the request unless a longer period is required due to the complexity of the request. In this case, our response time can be up to three months in total as permitted by Article 12 of the GDPR.
2848	0	We endeavor to protect the privacy of your account and other Personal Data we hold in our records, but unfortunately, we cannot guarantee complete security. Unauthorized entry or use, hardware or software failure, and other factors, may compromise the security of user information at any time.
1157	0	We will collect the following information from you when you play our Games:a unique pseudonymous identifier for you (User ID);your user preferences; andanonymous core information milestones related to your gameplay, such as the completion  of certain  activities  during your gameplay.
3488	1	● Update and Access Your Information
2572	1	Subject to limitations in applicable law, you are entitled to object to or request the restriction of processing of your Personal Data, and to request access to, rectification, erasure and portability of your own Personal Data.
4722	0	3. Information we collect about you
2228	0	To make UCWeb Services more useful to you, we may collect information from you, including but not limited to:• Software Information, such as Browser version, System Version and application list;• Hardware Information, such as IMEI, MAC address, model info, manufacturer;• Network Information, such as IP address, Mobile Network Operator, Network Status;• Setting and Usage, such as language preference, time and time zone, errors and reports, browsing history, settings, typing in the URL bar;• Location (if you grant permission).
2889	0	Depending on your choice of registration, we process the following Data:
834	0	Information you provide to us
3416	0	facehunterlee@gmail.com].We would try our best to notify the third party of deleting the relative personal data, but no warranty as to the deletion is made by us.
4533	1	(e) Right to object to processing of your personal information.
3142	0	Medium uses third-party vendors and hosting partners, such as Amazon, for hardware, software, networking, storage, and related technology we need to run Medium. We maintain two types of logs: server logs and event logs. By using the Services, you authorize Medium to transfer, store, and use your information in the United States and any other country where we operate.
4649	0	4.3. Our ad management and recommendation system is designed so that your information will not be shared directly with our third party advertisers. An advertiser or maker of a recommendation can only choose to target advertisements to groups of users falling within criteria such as age group, gender or broad location (country, city). If you fall within one of the target groups you will receive an advert or recommendation.
731	1	We will use reasonable efforts to the extent required by law to supply, correct or delete personal information held about you on our files (and with any third parties to whom it has been disclosed to).
4608	0	Company Affiliates
1013	1	If you decide to object to processing Personal data concerning you, or you otherwise demand us to remove your Personal data, you accept that you will not be able to use our games and services. We will ask you to cease to use our apps and services.
2990	0	to enforce our Terms and Conditions of Use and to prevent and combat fraud
1191	0	Ad networks
2510	0	For our legitimate commercial interests: monitor the performance of the Nordeus Services; to ensure that the Nordeus Services are presented in the most effective manner for you and for your device; enforce our User Agreement and other policies; notify you about changes to the Nordeus Services; provide, maintain, protect and improve the Nordeus Services; and to protect Nordeus and Nordeus Services users.
1038	0	Tunnellight VPN does not share your IP address, browsing history, or any other information you choose Tunnellight VPN to provide, with advertisers. Nevertheless, advertisers may be able to collect certain information independently from you or your device when serving ads from the Tunnellight VPN application, including your device’s advertising ID, IMEI, MAC address, and wireless carrier.
5024	0	UCWeb and its affiliates may use your information in the following ways:
3535	0	We may feature advertising within our Service. The advertisers may collect and use information about you, such as your Service session activity, device identifier, MAC address, IMEI, geo-location information and IP address. They may use this information to provide advertisements of interest to you.
454	0	Third parties as part of a merger or acquisition
2272	0	We do not collect classical personal information through our Apps (such as you name, address, email or phone number) and you can use our Apps without providing us with your classical personal information. We will receive your classical personal information (such as you name, address, email or phone number) only when you contact us directly and will use such information only to respond to your inquiry. We may ask you to submit and we may process other non-personally identifiable information that may be personal to you such as your age range, year of birth and gender, provided that year of birth and gender information is collected solely for users who have passed the age gate in our Apps.
2235	0	Location Information. When you use our services we may collect information about your location. With your consent, we may also collect information about your precise location using methods that include GPS, wireless networks, cell towers, Wi-Fi access points, and other sensors, such as gyroscopes, accelerometers, and compasses.
2248	0	We do not collect and keep personal information online from children under the age of 13 without consent of a parent or legal guardian, except in limited circumstances authorized by law and described in this policy. HOMER Learning might collect an e-mail address and first name from your child under 13 without your consent, but only in the following special cases:If a child under 13 sends a request to us, we keep their e-mail address for long enough to respond to them. HOMER Learning deletes this information from our system after we answer their question.
2508	1	You can stop all collection of information by the Application easily by uninstalling the Application. You may use the standard uninstall processes as may be available as part of your mobile device or via the mobile application marketplace or network.
2757	0	In cases of onward transfer to third parties of data of EU individuals received pursuant to the EU-U.S. Privacy Shield, Narvii is potentially liable.
907	0	your login e-mail provided to the third party
4629	1	Please contact HOMER Learning as provided below if you would like to access the personally identifiable information that we have collected online from you or your child, correct factual errors in such information, request to have this information deleted, or request that we no longer collect or maintain such information.
5368	0	We may disclose your Personal Information or other information collected if required by law or court order, if the information relates to actual or threatened harmful conduct, to investigate and/or take action against illegal activity, suspected abuse or unauthorized use of the Websites/Apps, or to protect the property or safety of others. 
2747	0	Information you give us during any support and feedback communications via email, postal mail or chat.
1761	0	Which services does this Privacy Policy apply to? This Privacy Policy applies to our video games including Top Eleven, Heroic – Magic Duel and Golden Boot our websites (including www.nordeus.com), plus all other Nordeus products and services, including user accounts, customer and technical support, official forums, wikis, blogs and social media services (we will just refer to “Nordeus Services” to cover all these things).
226	0	● How We Use Your Information
4342	1	When you delete the information from our services, we may not immediately delete the corresponding information in the backup system, but will delete such information when the backup is updated.
3452	0	This Privacy Policy (together with our Terms and Conditions of Use) sets out the basis on which we process any personal information we collect from you, or that you provide to us through the Service.
2229	1	You have the right to object to the Personal Data processing on grounds relating to your particular situation when the data are processed based on the balancing-of-interest rule in Article 6(1)(f) of the GDPR, see Article 21 of the GDPR. In this case, we will cease the processing unless there are compelling legitimate grounds for the processing which override your interests, rights and freedoms or if the processing is necessary for the establishment, exercise or defense of legal claims. You have the right to object to our processing of your Personal Data for direct marketing purposes at any time. We will cease the processing of your Personal Data for this purpose after the objection. Please note that if you exercise this right, your user license to use the Game and related services will cease automatically.
1421	0	We may disclose generic non-personal (anonymous) information in the aggregate (that is not specific to and does not identify You) to third parties including, but not limited to, third party advertisers and/or any third party game developer that develops or modifies the Games for Us on Our behalf.
3057	1	Erasure: You can request that we erase some or all of your Personal Data from our systems.
881	0	Provision of personal identifying information is necessary for the User in order to access to LLC «WebmartGroup» services receipt. Non-provision of the respective personal data by the User shall result in inability for the LLC «WebmartGroup» to provide services to the User.
4086	1	For security purposes, you may need to provide a written request or prove your identity through other means. We may first request you to verify your identity before processing your request.
2016	1	You may withdraw consent by deleting your account at any time through the Settings page, which will erase your personal information completely within 14 days (except to the extent Medium is prevented by law from deleting your information).
3458	0	We store data for as long as it is necessary to provide our Games and products to you and others, including those described above. Information associated with your account will be kept until your account is deleted, unless we no longer need the data to provide products and services.
3849	0	We may collect and record information through the SN Service in accordance with the policies and terms of that SN Service. The information we collect when you connect your user account to an SN Service may include: (1) your name, (2) your SN Service user identification number and/or user name, (3) locale, city, state and country, (4) sex, (5) birth date, (6) email address, (7) profile picture or its URL, and (8) the SN Service user identification numbers for your friends that are also connected to Crazy Maple Studio’ game(s).
1161	0	Company’s compliance with the Privacy Shield is subject to the investigatory and enforcement powers of the U.S. Federal Trade Commission.
198	0	If you choose to use our Service, then you agree to the collection and use of information in relation to this policy. The Personal Information that we collect is used for providing and improving the Service. We will not use or share your information with anyone except as described in this Privacy Policy.
445	1	When you interact with an email sent from Medium (such as opening an email or clicking on a particular link in an email), we may receive information about that interaction.
308	0	We communicate with you, for example, by push notifications. These may include reminders and motivational messages encouraging you to continue reading books’ summaries, or other information about the App. As a result, you may, for example, receive a push notification every day at a particular time reminding you to do read a summary on a book. To opt out of receiving push notifications, you need to change the settings on your device.
5364	1	We want to make sure that your personal information is accurate and up to date. You may ask us to correct or remove your personal information by contacting us at netmarbles@igsinc.co.kr. You may also update your account information by logging into your account.
2345	0	Restaurant partners.
630	0	Transaction information (e.g. transaction amount, date and time such transaction occurred)
674	1	Withdrawal of Consent: If we are processing your Personal Data based on your consent (as indicated at the time of collection of such data), you have the right to withdraw your consent at any time. Please note, however, that if you exercise this right, you may have to then provide express consent on a case-by-case basis for the use or disclosure of certain of your Personal Data, if such use or disclosure is necessary to enable you to utilize some or all of our Services.
614	1	You have the right to obtain from us the rectification of inaccurate Data concerning you. In case the Data processed by us is not correct, we will rectify these without undue delay and inform you of this rectification.
299	1	If at any time you choose to opt out from allowing us to use your Information in the future, contact us directly via email to privacy@roosterteeth.com. Upon receipt and process of an opt-out request, we will, within a commercially reasonable period of time, remove your Information from any applicable listings. Note that requests to terminate disclosure to third parties may frustrate or render impossible our ability to provide the Website or conduct transactions initiated by you.
377	1	A. Reviewing Your Information
2984	1	How do we respond to legal requests or prevent harm?
3407	0	We endeavor to protect the privacy of your account and other Personal Information we hold in our records, but unfortunately, we cannot guarantee complete security.  Unauthorized entry or use, hardware or software failure, and other factors, may compromise the security of user information at any time.
1900	1	if you have withdrawn your consent and there are no other legal grounds for the processing,
2259	1	Objection: You can contact us to let us know that you object to the further use or disclosure of your Personal Data for certain purposes.
3600	1	the personal data have been unlawfully processed or
2909	1	Data Controller. PlanB Labs OÜ is the data controller for your Personal Data.
448	1	If you choose to use Google Checkout to finalize and pay for your order, you will provide your credit card number directly to Google Checkout. Google’s Privacy Policy will apply to the information you provide to the Google Checkout web site.
4963	1	In certain circumstances, you have the following data protection rights:The right to access, update or to delete the information we have on you. Whenever made possible, you can access, update or request deletion of your Personal Data directly within your account settings section. If you are unable to perform these actions yourself, please contact us to assist you.
2684	1	If we are processing your Personal Data for direct marketing.
4316	0	All of our Services, whether used on mobile devices, PCs or other platforms, are governed by this Privacy Policy.
3910	0	You have the right to decide whether to accept or reject cookies. If you choose to set your web browser controls to reject cookies, you may still use our website though your access to some functionality and areas of our website may be restricted.
2380	0	When using the persistent identifiers we will not contact users under the age of 13, display behavioral advertising to them, nor do any user tracking or profiling. In addition, we strive that all of our advertising partners adhere to the same standards for the collection, usage and disclosure of children’s personal information as we do, but we can not be responsible if they breach the commitments they gave to us regarding the collection of information. In case of such breaches you agree that our liability is limited to the amounts we are able to receive as indemnification for the breaches from our advertising partner. For the detailed information about disclosure to third parties please see section How do we share your information and data to third parties of this Privacy Policy. For any additional questions about third party information disclosure please refer to privacy@outfit7.com.
3631	1	10.2. You may also withdraw Your consent for Us to process Your data at any time by notifying Us in writing by contact e-mail, specified in this Privacy Policy (Chapter 1 “Contacting CarX Technologies” of this Privacy Policy). But if You withdraw Your consent to all or certain types of processing described above We may be unable to maintain Your membership of the Games and you may no longer be able to access the Games, if it will be technically or practically impossible.
4816	0	Personal Information. DVloper (DVapps AB) do not collect Personal Information. “Personal Information” is information that identifies you or another person, such as your first name and last name, physical addresses, email addresses, telephone, fax, SSN, information stored within your device.
420	1	When you have withdrawn your consent, we will no longer process the corresponding personal information. However, your decision to withdraw your consent will not affect the processing of personal information previously based on your authorization.
1977	0	To provide you with results that better meet your requirements and identify abnormal account activity, we will collect information about your use of services and how you use the services, and associate the information that shall include the following.
4414	1	You have the right not to be subject to a decision based solely on automated processing, including profiling, which produces legal affects concerning you or similarly affecting you, except where there is a lawful basis for continued processing.
369	1	"Opt-out from the use of information to serve targeted advertising by advertisers and/or third party network advertisers: you may at any time opt-out from further allowing us to have access to your location data by following those steps: in your device, go to Google Settings / Ads, and check ""opt-out of interested-based ads""."
2298	1	You can also edit the name, phone number and email address associated with your account through the Settings menu in Uber's apps. You can also look up your trips, orders and deliveries history in the Uber apps.
1681	0	The Services uses the following cookies:Essential Cookies: Essential cookies are required for providing you features or services that you have requested. For example, certain cookies enable you to log into secure areas of our Services. Disabling these cookies may make certain features and services unavailable.
619	1	By using our application, you consent to our privacy policy.
3887	1	Access / Update tools in the service. Tools and account settings that help you to access, rectify or delete information that you provided to us and that's associated with your account directly within the service.
1555	0	Unique device ID (if you are not logged in to any of the above services).
4411	0	Pursuant to the terms of use, and under this privacy policy you have consented to receive communications, metrics, and content from Camsurf regarding your use of the Services, for the purpose of improving the functionality of the platform, ensuring satisfactory user experience and compliance with the Terms of Use.
1903	0	As we develop our business, we may buy or sell assets or business offerings. Customers’ information is generally one of the transferred business assets in these types of transactions. We may also share such information with any affiliated entity (e.g. parent company or subsidiary) and may transfer such information in the course of a corporate transaction, such as the sale of our business, a divestiture, merger, consolidation, or asset sale, or in the unlikely event of bankruptcy.
4994	1	You can contact us at http://apps.facebook.com/takefiveslots/?action=helpdesk or email to: support@take5slots.com any time to get a list of all the Personal Information we have collected from you or to get such Personal Information deleted or invoke your other rights as explained above. We will do our bests to answer your request in a timely manner but please note that it may take a couple of days.
538	1	Users outside the EU may also request explanation, correction, deletion or copies of their personal data here.
2615	0	All personal data is handled under the terms and conditions of Face Cam privacy policy. More details can be found here:Privacy Policy: http://facecam.boo.chat/support/privacy.htmTerms of Use: http://facecam.boo.chat/support/terms.htm
4376	0	Background check information: We may collect background check information if you sign up to use Uber’s services as a driver or delivery partner. This may include information such as your driver history or criminal record (where permitted by law). This information may be collected by a vendor on Uber’s behalf.
80	0	The security of your Personal Information is important to us, and we strive to implement and maintain reasonable, commercially acceptable security procedures and practices appropriate to the nature of the information we store, in order to protect it from unauthorized access, destruction, use, modification, or disclosure.
3792	1	Please note that your right to erasure may be limited if the data are necessary for compliance with a legal obligation or for the establishment, exercise or defense of legal claims.
1490	1	Your choices about your information
2037	1	Pursuant to applicable laws and regulations in your jurisdiction, you may have some or all of the following rights:1.Access to, rectify and/or erase of your personal data retained on our system;2.Withdraw any of your consent already given to us for processing your data;3.Request a copy of your information in a structured, commonly used and machine-readable format, and transmit it to another party.
1539	1	You have the right to lodge a complaint with a supervisory authority if you think that the processing of Data infringes applicable law, especially the GDPR.
10	1	The information you can view, update, and delete may change as the Services change. If you have any questions about viewing or updating information we have on file about you, please contact us at support@aminoapps.com.
2696	1	You can access and manage your personal information in the following ways:5.1 Accessing Your Personal Information
2117	0	Crashlytics
4193	1	You have the right to obtain (i) confirmation as to whether or not your Data is being processed by us and, if so, (ii) more specific information on the Data. The more specific information concerns, among others, processing purposes, categories of Data, potential recipients or the duration of storage.
2712	1	a. Explanation and copies of your data
2791	0	Our primary ad serving partner is MoPub. For more information about their privacy policy, you may find it at https://www.mopub.com/legal/privacy/. We also serve advertising from Google. For more about their privacy policties, you may find it at : https://policies.google.com/technologies/partner-sites
932	0	As part of creating and providing the Services, we use the help of our Trusted Partners, to whom we can share your data. We guarantee that we provide them with the minimum information necessary to enforce their cooperation. They may access your data and process it on our behalf as “Data Processors”, for the purposes and by the entities listed below:our subsidiaries that help us in providing the Services;Trusted Partners who provide us with tools for internal management and data sharing;Trusted Partners who help us in analyzing data by providing analytical tools;Trusted Partners who manage our newsletter and email communication by providing us with dedicated tools for this;our legal, tax, audit and billing team;social platforms for personalizing and targeting marketing.
2358	0	Log data and location information
1745	0	The terms used in this Privacy Policy have the same meanings as in our Terms and Conditions, which is accessible at Minesweeper GO unless otherwise defined in this Privacy Policy.
2878	0	We may share information about you in the following ways:
1651	1	You shall be provided a copy of the Personal Data undergoing processing. For any further copies requested, we may charge a reasonable fee based on administrative costs. Where you makes the request by electronic means, and unless otherwise requested by you, the information shall be provided in a commonly used electronic form. The right to obtain a copy shall not adversely affect the rights and freedoms of others. Please note that the access may be restricted due to intellectual property or trade secrets.
3793	1	If you wish to exercise any of these rights, kindly contact us using the details in section 12 below.
144	1	You may also request a copy of your personal data collected during your use of the App at support@betterme.tips. If you have connected your Facebook account to our App or used your email for registration in our App, section “Manage personal data” in the App's settings will be available to you. You may select “Request data” there and receive a download link on your email (please note that the link typically expires over a few days). By clicking on the link, you will download a ZIP archive in a .zip file format; the archive will contain .json files that can be easily opened with a common text editor (for example, Notepad).
1035	1	You have the right to request access into the data that we are processing on you, see Article 15 of the GDPR, including information about:the purposes of the processing
3141	0	California Do Not Track Disclosure: Do Not Track is a privacy preference that users can set in their web browsers. When a user turns on the Do Not Track signal, the browser sends a message to websites requesting them not to track the user. At this time, we do not respond to Web browser “do not track” settings or signals. As described in our Cookie Policy, we deploy cookies and other technologies on our Service to collect information about you and your browsing activity, even if you have turned on the Do Not Track signal.
2547	0	imo is a U.S. company and stores data in the United States. This data is subject to U.S. laws. Thus, your information may be transferred to — and maintained on — computers located outside of your state, province, country, or other governmental jurisdiction where the privacy laws may not be as protective as those in your jurisdiction. If you are located outside the United States and choose to provide information to us, imo transfers that information to the United States and processes it there. By using the Service, you understand and consent that your information may be transferred to our facilities and those third parties with whom we share it as described in this Privacy Policy. If you are from the European Union or other regions with laws governing data collection and use, please note that you are agreeing to the transfer of your information to United States and to Processing of your data globally. By providing your personal information, you consent to any transfer and Processing in accordance with this Policy.
2795	0	- We may collect precise geolocation information provided that, prior to doing so initially, you will either be informed of this practice or be prompted to allow or block this feature. In the event you proceed with acquiring the Website/App or choose to allow this feature, you will be able to block it at any time thereafter by taking the appropriate steps in the Settings tab. 
132	0	Serve customized advertising. You can opt-out using your device’s setting or by changing your Ad Choice preferences
4472	1	If you withdraw your consent or ask for the deletion of your information.
412	0	A. Information You Provide to Us.
3405	0	This page informs you of our policies regarding the collection, use, and disclosure of personal data when you use our Applicataion and the choices you have associated with that data.
2169	1	Erasure, Access, and Others
4208	0	We will take all reasonable technical and organisational precautions to prevent the loss misuse or alteration of your personal information.  For example, our databases contain encrypted and anonymised information only, are password protected and limited to essential employees only (such as Kwalee management or employees whose main role requires system access).
